,gene.id,symbol
14280,498403.Ankef1,Ankef1
14281,10002934230.Gm3745,Gm3745
14282,514065.Ak2,Ak2
14283,515225.4930413F20Rik,4930413F20Rik
14284,505118.Dock8,Dock8
14285,10003841449.Gm6325,Gm6325
14286,10003842114.Ighv8-5,Ighv8-5
14287,10003838871.Gm47811,Gm47811
14288,518674.Nat8,Nat8
14289,10002946524.Acvr1c,Acvr1c
14290,10002913060.Ttll12,Ttll12
14291,10003836714.Btc,Btc
14292,10003838698.4932429P05Rik,4932429P05Rik
14293,502934.Gm48045,Gm48045
14294,10003836516.Gm44403,Gm44403
14295,10003842603.Prkaa2,Prkaa2
14296,518087.Gm9748,Gm9748
14297,504661.Gm49957,Gm49957
14298,510023.Gm12789,Gm12789
14299,509344.2310047D07Rik,2310047D07Rik
14300,10004036656.Olfr282,Olfr282
14301,10002946549.Slitrk2,Slitrk2
14302,514740.Cyp20a1,Cyp20a1
14303,10003839047.Ap1b1,Ap1b1
14304,10003844695.Cpe,Cpe
14305,501367.Il1r1,Il1r1
14306,10004036729.Wfdc3,Wfdc3
14307,507076.Cbx1,Cbx1
14308,10004035118.Vmn2r16,Vmn2r16
14309,10003837785.Ccr9,Ccr9
14310,10002938778.Lemd1,Lemd1
14311,498986.Pla2g2c,Pla2g2c
14312,10004036820.Olfr919,Olfr919
14313,10004037774.Hsp25-ps1,Hsp25-ps1
14314,10003842344.Rasa3,Rasa3
14315,10002913735.Rnf6,Rnf6
14316,10003836869.Fancd2,Fancd2
14317,10004037731.Atoh1,Atoh1
14318,498085.Gm10232,Gm10232
14319,10002905348.Gfra3,Gfra3
14320,510351.Ppm1j,Ppm1j
14321,512764.Gm13700,Gm13700
14322,501681.Gm23302,Gm23302
14323,498421.Mnt,Mnt
14324,10002934921.4930423M02Rik,4930423M02Rik
14325,10003839285.Slc4a3,Slc4a3
14326,505113.Pcdh8,Pcdh8
14327,10002938408.Gm25880,Gm25880
14328,10002950815.Morc2a,Morc2a
14329,10002901451.Camsap1,Camsap1
14330,10004034341.Olfr304,Olfr304
14331,10003842512.Gm15498,Gm15498
14332,10003840264.Etl4,Etl4
14333,10004035080.Ddx54,Ddx54
14334,10002914964.Micall2,Micall2
14335,500510.Gm28777,Gm28777
14336,514280.Snhg10,Snhg10
14337,10002906943.Rps26,Rps26
14338,10003845327.Rif1,Rif1
14339,510594.Lcp2,Lcp2
14340,514602.Gm33914,Gm33914
14341,497706.Krtap1-5,Krtap1-5
14342,512816.Itm2a,Itm2a
14343,10003839559.Gm12416,Gm12416
14344,10002920414.1700016C15Rik,1700016C15Rik
14345,10004033603.Sp3os,Sp3os
14346,10003844866.Tjp1,Tjp1
14347,10002910343.St8sia5,St8sia5
14348,518103.Loxl2,Loxl2
14349,509426.Hoxb5,Hoxb5
14350,507716.Toe1,Toe1
14351,502944.Tmem14c,Tmem14c
14352,10002923365.Des,Des
14353,10002947434.Gm11583,Gm11583
14354,10003837989.C2cd3,C2cd3
14355,10004034968.Gm43857,Gm43857
14356,10003840356.Gm12349,Gm12349
14357,10004035065.Gm9267,Gm9267
14358,10003836295.Gm2497,Gm2497
14359,10002917625.Pkhd1,Pkhd1
14360,510170.Cadm1,Cadm1
14361,10002945564.Gm49459,Gm49459
14362,10002945533.Gm34220,Gm34220
14363,10003844825.Gm47970,Gm47970
14364,511564.Apobec4,Apobec4
14365,10004037381.Gal3st2,Gal3st2
14366,10002901093.Mplkip,Mplkip
14367,518418.C1qc,C1qc
14368,10002898886.Cavin1,Cavin1
14369,10002903400.Dlx6,Dlx6
14370,10003118696.Ppard,Ppard
14371,10003843257.Gm13830,Gm13830
14372,498242.Gm5521,Gm5521
14373,10004034461.Gm8486,Gm8486
14374,10003836145.Gm49014,Gm49014
14375,10003842809.Tchh,Tchh
14376,10004036279.Kcng2,Kcng2
14377,10002926260.Gm29704,Gm29704
14378,10002927028.Hotairm1,Hotairm1
14379,10004035328.Gm11961,Gm11961
14380,511483.Cox7b,Cox7b
14381,10002913077.Csnk1d,Csnk1d
14382,10003836086.Gm5798,Gm5798
14383,10003836735.Bri3,Bri3
14384,10003836440.Gm5912,Gm5912
14385,516850.Tgfbr2,Tgfbr2
14386,1370016.Clcn1,Clcn1
14387,10003838685.Rmst,Rmst
14388,518484.Zfp811,Zfp811
14389,10002916776.Rpusd3,Rpusd3
14390,514621.Trpm3,Trpm3
14391,10004033452.Olfr1046,Olfr1046
14392,10002928419.Gm13432,Gm13432
14393,10002909444.Tfap2d,Tfap2d
14394,10002899842.Adgra3,Adgra3
14395,512337.9130016M20Rik,9130016M20Rik
14396,10002944438.Sh2d4a,Sh2d4a
14397,10002678435.Impg2,Impg2
14398,10003839570.Fbxl17,Fbxl17
14399,10003838222.Pi4kb,Pi4kb
14400,10004037429.Vmn1r87,Vmn1r87
14401,10002897216.Pkdcc,Pkdcc
14402,512801.Wdr33,Wdr33
14403,10003841920.Gm38238,Gm38238
14404,10003844946.Antxr2,Antxr2
14405,10004034278.Sema3e,Sema3e
14406,10002916095.Fam83e,Fam83e
14407,1374293.Gpatch2,Gpatch2
14408,10004036252.Zfp663,Zfp663
14409,10002906226.Taf13,Taf13
14410,10002902831.Gm4995,Gm4995
14411,10002939223.Slc24a3,Slc24a3
14412,518091.Trpd52l3,Trpd52l3
14413,10002896474.Rrp12,Rrp12
14414,10002927548.2610206C17Rik,2610206C17Rik
14415,501410.Marchf7,Marchf7
14416,10004037316.Scgb1b27,Scgb1b27
14417,10002915353.Anxa9,Anxa9
14418,10002943144.Gm25327,Gm25327
14419,10003840187.Cfap47,Cfap47
14420,10002904450.Cyp2j11,Cyp2j11
14421,510009.Mid2,Mid2
14422,10002900924.Hs3st2,Hs3st2
14423,514191.Epor,Epor
14424,500094.Septin3,Septin3
14425,10004035359.Gm9817,Gm9817
14426,10003837259.Gm13413,Gm13413
14427,511946.Tbx21,Tbx21
14428,10002929034.Trabd2b,Trabd2b
14429,10004033042.Gm9072,Gm9072
14430,10002904095.Irak3,Irak3
14431,10002900053.Aen,Aen
14432,514632.Tnfrsf22,Tnfrsf22
14433,10002925283.AW047730,AW047730
14434,10002916204.Fam174b,Fam174b
14435,500917.4930509E16Rik,4930509E16Rik
14436,10003836236.Rpl27-ps2,Rpl27-ps2
14437,10004038282.Zfp524,Zfp524
14438,10004038124.Acap3,Acap3
14439,10003838322.Plcl1,Plcl1
14440,516927.Gm45753,Gm45753
14441,10004035451.Slit2,Slit2
14442,10002948262.A930002I21Rik,A930002I21Rik
14443,10002938277.Gm14768,Gm14768
14444,519170.Cd6,Cd6
14445,10004037850.Ppp2r1a,Ppp2r1a
14446,10004034193.Tshz1,Tshz1
14447,513021.Syt1,Syt1
14448,10004035250.Olfr298,Olfr298
14449,10003835972.4930557F08Rik,4930557F08Rik
14450,513017.Mnd1,Mnd1
14451,10003844378.Zfp395,Zfp395
14452,10002919089.Ybx3,Ybx3
14453,10003838484.Rnf14,Rnf14
14454,10002920226.Arfgef1,Arfgef1
14455,10002917065.Zfp750,Zfp750
14456,10002904910.Reep4,Reep4
14457,10002904111.Gm10175,Gm10175
14458,10002913969.Gmpr,Gmpr
14459,10002912490.Gramd4,Gramd4
14460,10002905185.Gm44429,Gm44429
14461,515077.Exoc3l4,Exoc3l4
14462,10002925945.Gm12026,Gm12026
14463,10003841618.Gm9408,Gm9408
14464,10003840247.Zeb2,Zeb2
14465,10003839416.Jarid2,Jarid2
14466,10003843105.A530065N20Rik,A530065N20Rik
14467,591353.Mup3,Mup3
14468,10003839091.D830036C21Rik,D830036C21Rik
14469,10003836748.Igkv1-108,Igkv1-108
14470,10002901654.Map3k19,Map3k19
14471,505507.Inip,Inip
14472,10002941523.Gm6122,Gm6122
14473,520003.Lhx9,Lhx9
14474,10004034822.Olfr1215,Olfr1215
14475,10002901675.Tpd52l2,Tpd52l2
14476,502571.Igf1r,Igf1r
14477,506614.Slc19a2,Slc19a2
14478,10004033016.Elk1,Elk1
14479,506792.Pkdrej,Pkdrej
14480,502495.Khdc4,Khdc4
14481,10002916109.Dpm3,Dpm3
14482,10002912039.Ino80c,Ino80c
14483,1014683.Gclc,Gclc
14484,10002912713.Gm27039,Gm27039
14485,10004033444.Dcp1a,Dcp1a
14486,515409.Chchd3,Chchd3
14487,10003843126.Carmil1,Carmil1
14488,10002918251.Skor1,Skor1
14489,10002912145.Sprr2g,Sprr2g
14490,515469.Actrt3,Actrt3
14491,10004034415.Ptrh2,Ptrh2
14492,10002897160.Slc25a45,Slc25a45
14493,507135.Fkbpl,Fkbpl
14494,10004037064.Adcy5,Adcy5
14495,510269.Gstt1,Gstt1
14496,10004036846.Olfr221,Olfr221
14497,10002909027.Gm6056,Gm6056
14498,10002896354.Trbv20,Trbv20
14499,509264.Gm26634,Gm26634
14500,501351.Hlx,Hlx
14501,10003844051.Olfr55,Olfr55
14502,10003842151.Ighv1-53,Ighv1-53
14503,10002917273.Uspl1,Uspl1
14504,10002915901.Ndufa9,Ndufa9
14505,10004036921.Pias3,Pias3
14506,504035.Wsb1,Wsb1
14507,514476.Gm13502,Gm13502
14508,508452.1110018N20Rik,1110018N20Rik
14509,500101.Cav3,Cav3
14510,10004034671.Olfr568,Olfr568
14511,10002902402.Gpr149,Gpr149
14512,508564.Pigf,Pigf
14513,10002939724.Gm42705,Gm42705
14514,10002905639.Gm14249,Gm14249
14515,10003844888.Vrk3,Vrk3
14516,10002910064.Dnlz,Dnlz
14517,10002926807.Gm49077,Gm49077
14518,10002921141.Gm15596,Gm15596
14519,10002948633.Gpr12,Gpr12
14520,10002898797.Wdfy4,Wdfy4
14521,504726.Prrc1,Prrc1
14522,10003840199.6430628N08Rik,6430628N08Rik
14523,500438.Nt5c3,Nt5c3
14524,505134.Ftcd,Ftcd
14525,519250.Zfand4,Zfand4
14526,10002909466.Gm11960,Gm11960
14527,10004037273.Olfr1087,Olfr1087
14528,518278.Rraga,Rraga
14529,10002950870.Gm15998,Gm15998
14530,517096.Nell2,Nell2
14531,10002912404.Pusl1,Pusl1
14532,10004035087.Il11,Il11
14533,10002915447.Klra2,Klra2
14534,10004037501.Mlh3,Mlh3
14535,10003837549.E030018B13Rik,E030018B13Rik
14536,10002916086.Ct55,Ct55
14537,10003839897.Stx16,Stx16
14538,10002916255.Naxe,Naxe
14539,10002913949.Slc51b,Slc51b
14540,10003838010.Cmklr1,Cmklr1
14541,10002943480.Gm14942,Gm14942
14542,502513.Camk2b,Camk2b
14543,10002951750.Cdc42bpb,Cdc42bpb
14544,10003841904.Gm28724,Gm28724
14545,10004038054.Chat,Chat
14546,10002900959.Echdc3,Echdc3
14547,10002924113.Jazf1,Jazf1
14548,10002912247.Slc10a2,Slc10a2
14549,513093.Gm27248,Gm27248
14550,10002910379.Layn,Layn
14551,10003842733.Cul4b,Cul4b
14552,10003840095.Gm31036,Gm31036
14553,10002918067.Slc4a11,Slc4a11
14554,10003844083.Mpc1,Mpc1
14555,10002942770.Gm13137,Gm13137
14556,10003837084.Gm8569,Gm8569
14557,10004038184.Olfr1361,Olfr1361
14558,10002938720.Lrpap1,Lrpap1
14559,10002915061.Prp2,Prp2
14560,516817.Amph,Amph
14561,1365579.Cidec,Cidec
14562,10003837402.Gm6473,Gm6473
14563,10002910152.Lztfl1,Lztfl1
14564,10004037403.Cts6,Cts6
14565,10002896336.Klhl5,Klhl5
14566,10004035102.Olfr1099,Olfr1099
14567,502119.Tdrkh,Tdrkh
14568,1488019.Gpr34,Gpr34
14569,516263.Sema4d,Sema4d
14570,10003837633.Mirt2,Mirt2
14571,10003839213.Pkn2,Pkn2
14572,10004038009.Drd1,Drd1
14573,10002918582.Kcna4,Kcna4
14574,498996.Ap4e1,Ap4e1
14575,507411.Plekhf2,Plekhf2
14576,507222.Gm43578,Gm43578
14577,10004037128.Cyp4f39,Cyp4f39
14578,10002917052.Efemp1,Efemp1
14579,10003844398.Gm10845,Gm10845
14580,515767.Zcchc4,Zcchc4
14581,513428.Cldn1,Cldn1
14582,519776.Rnf125,Rnf125
14583,10004036037.Abca12,Abca12
14584,507126.Dtnb,Dtnb
14585,10004038259.Septin14,Septin14
14586,10002919661.Herc1,Herc1
14587,10002678284.Pdgfa,Pdgfa
14588,516682.Elf4,Elf4
14589,507232.V1rg10,V1rg10
14590,515761.Psmd7,Psmd7
14591,517611.4921515L22Rik,4921515L22Rik
14592,10002931443.Gm32817,Gm32817
14593,10002913817.Slc35d2,Slc35d2
14594,505695.Cd274,Cd274
14595,10002927076.Egfem1,Egfem1
14596,10002900287.Eif2b5,Eif2b5
14597,499853.Lrrtm4,Lrrtm4
14598,10002935576.A930005H10Rik,A930005H10Rik
14599,507460.Toporsl,Toporsl
14600,10002902296.Gm29808,Gm29808
14601,502597.Rwdd4a,Rwdd4a
14602,511032.Trbj2-7,Trbj2-7
14603,499814.Ppp1cc,Ppp1cc
14604,10002900255.Ccdc74a,Ccdc74a
14605,10002898411.Gm30674,Gm30674
14606,10004033835.Cdc42bpa,Cdc42bpa
14607,509319.1700021J08Rik,1700021J08Rik
14608,1007955.Dsg2,Dsg2
14609,502819.Gpr22,Gpr22
14610,506344.Mfge8,Mfge8
14611,10004034856.Olfr826,Olfr826
14612,10002925431.3830417A13Rik,3830417A13Rik
14613,10002923530.Gm6551,Gm6551
14614,518392.Hspa9,Hspa9
14615,10003115467.Uqcrh,Uqcrh
14616,10002906063.Tcp10a,Tcp10a
14617,516783.Dact1,Dact1
14618,506885.Asb9,Asb9
14619,10003115906.Tceanc,Tceanc
14620,499944.Edc4,Edc4
14621,10004033457.Gm16764,Gm16764
14622,10004038240.Cacul1,Cacul1
14623,10002916064.Gm6425,Gm6425
14624,517193.1810041H14Rik,1810041H14Rik
14625,506844.Tspan6,Tspan6
14626,506234.4930523O13Rik,4930523O13Rik
14627,10002903082.Gm18726,Gm18726
14628,10002901663.Col14a1,Col14a1
14629,10002913209.Sirpa,Sirpa
14630,10003837360.Gm19028,Gm19028
14631,10002910062.Syne1,Syne1
14632,519987.Opcml,Opcml
14633,1011537.Foxk1,Foxk1
14634,510222.Rab4b,Rab4b
14635,518191.Tcam1,Tcam1
14636,10002936580.Gm23226,Gm23226
14637,10002935793.Gm12383,Gm12383
14638,10004033275.4930402H24Rik,4930402H24Rik
14639,508390.Cbfb,Cbfb
14640,10002914394.Klra5,Klra5
14641,503287.Hnf1aos1,Hnf1aos1
14642,10002901195.Dqx1,Dqx1
14643,10003845441.Fam174a,Fam174a
14644,518224.Ogt,Ogt
14645,10003839250.Ptprd,Ptprd
14646,10002915341.Tbc1d22a,Tbc1d22a
14647,501951.Ero1lb,Ero1lb
14648,10004035322.H3c8,H3c8
14649,10004036486.Vmn1r200,Vmn1r200
14650,499892.Alox12b,Alox12b
14651,500985.Pax9,Pax9
14652,503747.Rftn1,Rftn1
14653,10003844856.Fchsd2,Fchsd2
14654,10003845946.Pcdhgc4,Pcdhgc4
14655,10003844640.Tcf12,Tcf12
14656,10004036004.Plcl1,Plcl1
14657,518449.Asnsd1,Asnsd1
14658,517980.Casz1,Casz1
14659,10004038146.Ddx56,Ddx56
14660,519063.Hs3st3b1,Hs3st3b1
14661,499014.9130604C24Rik,9130604C24Rik
14662,10003839917.C820005J03Rik,C820005J03Rik
14663,10002909447.Gpn3,Gpn3
14664,10003118853.Ptbp3,Ptbp3
14665,10003838954.Sncaip,Sncaip
14666,10004037549.Atad1,Atad1
14667,506519.Tulp3,Tulp3
14668,10002942529.Dpt,Dpt
14669,506328.1700003G18Rik,1700003G18Rik
14670,10003845254.1700013F07Rik,1700013F07Rik
14671,10002930980.Gm6480,Gm6480
14672,10002897509.Slc15a4,Slc15a4
14673,10002902124.Arhgap24,Arhgap24
14674,511952.Prm1,Prm1
14675,10004034812.Vmn1r-ps22,Vmn1r-ps22
14676,10002910615.Rims4,Rims4
14677,10002918661.4930432K21Rik,4930432K21Rik
14678,509757.Mro,Mro
14679,503160.Trim13,Trim13
14680,10004035349.Gm37427,Gm37427
14681,10002937177.Strn,Strn
14682,10002899771.Fam25c,Fam25c
14683,10004033859.Prl2c3,Prl2c3
14684,10002903035.Smpd5,Smpd5
14685,505356.Prune2,Prune2
14686,10002898828.Mfsd4b1,Mfsd4b1
14687,505882.1700047K16Rik,1700047K16Rik
14688,10002941619.Gm22673,Gm22673
14689,10002914387.Tor1aip1,Tor1aip1
14690,514884.Syce3,Syce3
14691,1483134.Tal2,Tal2
14692,10003837131.Gm6394,Gm6394
14693,505298.Cilk1,Cilk1
14694,10002918483.Baz2b,Baz2b
14695,502733.Poldip2,Poldip2
14696,10003839504.Cdc42bpa,Cdc42bpa
14697,10004035553.Pdhx,Pdhx
14698,10002905748.Fastkd1,Fastkd1
14699,10004034009.Olfr643,Olfr643
14700,10004035333.Gm9801,Gm9801
14701,10004038280.Olfr1346,Olfr1346
14702,10004037006.Gm13330,Gm13330
14703,10004035568.A830031A19Rik,A830031A19Rik
14704,506978.D730003I15Rik,D730003I15Rik
14705,10004037161.Olfr1216,Olfr1216
14706,509155.Aebp1,Aebp1
14707,1365572.Tyms-ps,Tyms-ps
14708,10002934400.Gm37882,Gm37882
14709,10003845041.Gm15534,Gm15534
14710,10002943015.Gstm4,Gstm4
14711,10004035261.Prlhr,Prlhr
14712,504114.Ank3,Ank3
14713,10002927567.Atrip,Atrip
14714,10002903822.Efcab6,Efcab6
14715,10003842526.Gabrb1,Gabrb1
14716,498587.Mapkbp1,Mapkbp1
14717,499776.Col17a1,Col17a1
14718,10002923701.Gm22783,Gm22783
14719,10002173232.Foxd2,Foxd2
14720,10002916082.Aard,Aard
14721,10002945260.Ank2,Ank2
14722,10002933261.Gm8863,Gm8863
14723,10002949734.Epha3,Epha3
14724,10004036043.Acad9,Acad9
14725,10002941167.Pacrg,Pacrg
14726,10002909063.Chpf,Chpf
14727,503619.Slc25a24,Slc25a24
14728,10002911876.Tspan8,Tspan8
14729,10002938636.Gm6741,Gm6741
14730,518196.Gpatch2,Gpatch2
14731,10002898759.Pdpr,Pdpr
14732,10002899632.Edc4,Edc4
14733,10002909394.Wac,Wac
14734,10002899016.Gstt3,Gstt3
14735,518263.2310058D17Rik,2310058D17Rik
14736,10003838552.Enpp7,Enpp7
14737,10003840357.Larp4b,Larp4b
14738,10004035707.Xpo6,Xpo6
14739,512565.Rbfox2,Rbfox2
14740,10004033283.Efcab15,Efcab15
14741,499084.Ubr1,Ubr1
14742,10003844768.Maf,Maf
14743,10002897633.Bicdl1,Bicdl1
14744,10003838733.6530409C15Rik,6530409C15Rik
14745,10004037614.Pigc,Pigc
14746,10002931598.Gm34517,Gm34517
14747,10002931441.Gm42776,Gm42776
14748,10002948566.Cop1,Cop1
14749,499345.Lce3b,Lce3b
14750,10003839269.Myo1b,Myo1b
14751,10002915779.Inpp1,Inpp1
14752,10004037843.Vmn1r193,Vmn1r193
14753,10002906030.Rpl13-ps5,Rpl13-ps5
14754,10002919251.Fam20b,Fam20b
14755,499497.Bcat1,Bcat1
14756,516011.Rab18,Rab18
14757,10002941491.Gm8625,Gm8625
14758,10002899037.Gm13586,Gm13586
14759,10004036287.Hmga2,Hmga2
14760,515076.Pglyrp2,Pglyrp2
14761,10002933700.Gm13737,Gm13737
14762,10002910180.Vmn2r-ps53,Vmn2r-ps53
14763,10002916243.Inca1,Inca1
14764,507277.Coil,Coil
14765,510706.Ric1,Ric1
14766,10002909262.Gm34585,Gm34585
14767,10002909749.Secisbp2l,Secisbp2l
14768,10003838272.Lrrc4c,Lrrc4c
14769,516240.Cftr,Cftr
14770,10002907501.Nell1,Nell1
14771,510570.Arid1b,Arid1b
14772,10003118110.Rasl10b,Rasl10b
14773,10004034667.Vmn1r21,Vmn1r21
14774,10004033538.Atxn7l1,Atxn7l1
14775,508986.Cry1,Cry1
14776,10002905895.Hfm1,Hfm1
14777,10004037841.Ppt1,Ppt1
14778,10002911583.Riok1,Riok1
14779,10002948802.Gpr132,Gpr132
14780,10004036312.Prl8a8,Prl8a8
14781,10002933651.Gm26642,Gm26642
14782,515820.Clcn5,Clcn5
14783,10002915394.Gm42581,Gm42581
14784,10004036753.Olfr571,Olfr571
14785,499136.Klk1b8,Klk1b8
14786,10004034850.Zbed5,Zbed5
14787,518209.Tlx1,Tlx1
14788,10002946389.Pakap,Pakap
14789,10002913805.Efcab11,Efcab11
14790,10002900010.Car7,Car7
14791,10003844099.Zfand3,Zfand3
14792,10003117018.Rgsl1,Rgsl1
14793,517729.BC005537,BC005537
14794,10002925440.Kctd3,Kctd3
14795,10003844341.Rmdn3,Rmdn3
14796,10004033407.Olfr1247,Olfr1247
14797,10002916814.Gm20324,Gm20324
14798,10002951778.Enox2,Enox2
14799,10002921597.AU017674,AU017674
14800,517728.Sertad2,Sertad2
14801,10002933534.Gm36979,Gm36979
14802,10002900961.Gpatch11,Gpatch11
14803,10002911286.Tinag,Tinag
14804,10002913152.Ggct,Ggct
14805,10003838952.BC051408,BC051408
14806,1479498.Shmt1,Shmt1
14807,10002910762.Hspd1-ps5,Hspd1-ps5
14808,10002938633.Gm18956,Gm18956
14809,510481.Nxf1,Nxf1
14810,511105.Slc52a2,Slc52a2
14811,10002900167.Tmem121b,Tmem121b
14812,10002919197.Rcor1,Rcor1
14813,10002902863.Ep300,Ep300
14814,10002942856.Gm6236,Gm6236
14815,10002903202.Slc23a2,Slc23a2
14816,10003844445.Auh,Auh
14817,10002939893.Ubtfl1,Ubtfl1
14818,10002914068.Susd4,Susd4
14819,10004033718.Rpl19-ps1,Rpl19-ps1
14820,10004035745.Sars,Sars
14821,509950.Ccndbp1,Ccndbp1
14822,10002923253.2210406O10Rik,2210406O10Rik
14823,10003113873.Esr1,Esr1
14824,10002897997.Nrg2,Nrg2
14825,10002942055.Gm22127,Gm22127
14826,10002903198.Tmprss11d,Tmprss11d
14827,10002937634.Ulk4,Ulk4
14828,10002939360.Tent5c,Tent5c
14829,10003844194.St6gal1,St6gal1
14830,10002912606.Sry,Sry
14831,10002938616.Olfr364-ps1,Olfr364-ps1
14832,10002897056.Stoml3,Stoml3
14833,10002921615.Entpd7,Entpd7
14834,10003838080.4933431M02Rik,4933431M02Rik
14835,10002912392.Cggbp1,Cggbp1
14836,1367182.Smad1,Smad1
14837,10004038152.Vmn1r183,Vmn1r183
14838,10003845495.Gm14486,Gm14486
14839,505242.Epn3,Epn3
14840,507463.Gm25138,Gm25138
14841,1483080.Olfr58,Olfr58
14842,505015.Zfp612,Zfp612
14843,508177.Pacsin2,Pacsin2
14844,10002901650.Cpne6,Cpne6
14845,10004034126.A230083N12Rik,A230083N12Rik
14846,519227.Spata25,Spata25
14847,10002912876.Nlrc4,Nlrc4
14848,10004038029.H4c6,H4c6
14849,1009049.Agfg1,Agfg1
14850,10002949201.Pcdh7,Pcdh7
14851,10004033379.Olfr215,Olfr215
14852,1483868.Plpp5,Plpp5
14853,10004034383.Upf3b,Upf3b
14854,517236.4933431J24Rik,4933431J24Rik
14855,10002919200.Tm2d2,Tm2d2
14856,1012376.Fgfr3,Fgfr3
14857,10002934819.Gm25185,Gm25185
14858,10003838610.B3gnt9,B3gnt9
14859,10002916127.Lca5l,Lca5l
14860,10002911306.Ext2,Ext2
14861,10003841149.Gm15614,Gm15614
14862,10002919548.Akap11,Akap11
14863,10003836914.Znf41-ps,Znf41-ps
14864,10003844066.Btbd9,Btbd9
14865,10004034592.Rngtt,Rngtt
14866,10004034155.Neil2,Neil2
14867,10002918517.Ctnna3,Ctnna3
14868,515082.Plscr2,Plscr2
14869,498357.Tpi1,Tpi1
14870,10002913257.1700123M08Rik,1700123M08Rik
14871,10002907251.1700037C18Rik,1700037C18Rik
14872,10003842440.Tmem126b,Tmem126b
14873,10002901529.Fnta,Fnta
14874,504644.Sbno2,Sbno2
14875,10002947474.Kcnh5,Kcnh5
14876,10003839815.1700094J05Rik,1700094J05Rik
14877,10002909324.Zfp719,Zfp719
14878,518610.Nudt5,Nudt5
14879,10002905928.Il3ra,Il3ra
14880,10003845915.Gm26445,Gm26445
14881,10002910321.Gm15159,Gm15159
14882,10003842081.Gm19141,Gm19141
14883,512993.Pebp4,Pebp4
14884,10003842790.Rbbp9,Rbbp9
14885,506287.Ufm1,Ufm1
14886,516071.Ccdc191,Ccdc191
14887,10002951602.Fezf2,Fezf2
14888,10003839103.Nup107,Nup107
14889,10003843644.Aadacl2,Aadacl2
14890,10002897974.Dlat,Dlat
14891,502315.Skida1,Skida1
14892,10003839590.Map3k2,Map3k2
14893,10003837051.Gm15361,Gm15361
14894,10002898573.Thoc7,Thoc7
14895,10004036805.Gak,Gak
14896,10002899484.Pcdhgc4,Pcdhgc4
14897,10004036778.Ddx3y,Ddx3y
14898,10002932997.Gm20939,Gm20939
14899,10003842637.Fam43b,Fam43b
14900,518516.Kifc1,Kifc1
14901,498159.Cited1,Cited1
14902,10003840064.Tsc22d1,Tsc22d1
14903,10003843136.Pcgf2,Pcgf2
14904,10004033430.Olfr1297,Olfr1297
14905,10002945728.Gm9378,Gm9378
14906,516813.Msl3,Msl3
14907,10003842216.Gm18313,Gm18313
14908,10003840341.Ilrun,Ilrun
14909,501731.Sptbn4,Sptbn4
14910,10002916026.Dkkl1,Dkkl1
14911,10004037296.Olfr1042,Olfr1042
14912,593349.Bdkrb2,Bdkrb2
14913,10003839589.Zfp608,Zfp608
14914,502915.Hoxb6,Hoxb6
14915,499414.Abhd17b,Abhd17b
14916,10002927894.Dcdc5,Dcdc5
14917,10003845055.Edem1,Edem1
14918,10004037151.Slc27a1,Slc27a1
14919,500219.Tnfaip6,Tnfaip6
14920,10004034265.Zfand2b,Zfand2b
14921,502328.Cnmd,Cnmd
14922,10002909777.Clec12a,Clec12a
14923,10002908348.Gm14277,Gm14277
14924,10003838180.Rere,Rere
14925,10002901658.Jam2,Jam2
14926,506639.Abcg4,Abcg4
14927,10002904860.Tasor,Tasor
14928,519336.Atf7ip,Atf7ip
14929,513807.Adamdec1,Adamdec1
14930,10002899264.Serpina1b,Serpina1b
14931,10004034207.Hist1h4m,Hist1h4m
14932,10002926592.Gm22797,Gm22797
14933,10003119275.Mucl3,Mucl3
14934,10003837245.Tmem230,Tmem230
14935,510853.Larp1,Larp1
14936,10004034763.9430091E24Rik,9430091E24Rik
14937,1479419.Eprs,Eprs
14938,10002919267.Lama3,Lama3
14939,10002917543.Sprr2i,Sprr2i
14940,10003840258.Ankrd13c,Ankrd13c
14941,10002936384.Gm17234,Gm17234
14942,10002897732.Arhgap32,Arhgap32
14943,10002923339.Gm14064,Gm14064
14944,10002910149.Scarb1,Scarb1
14945,10002930403.Gm43301,Gm43301
14946,10002913789.Atp6v1h,Atp6v1h
14947,10002901095.Gm12230,Gm12230
14948,10002900347.Aqp4,Aqp4
14949,10004036380.Gm12313,Gm12313
14950,504582.Doc2b,Doc2b
14951,500723.Hoxa2,Hoxa2
14952,502528.Abca1,Abca1
14953,504971.Ing3,Ing3
14954,515473.Nrl,Nrl
14955,10002901859.Psmb5,Psmb5
14956,1481663.Mbd2,Mbd2
14957,10004035193.Olfr786,Olfr786
14958,10003837435.Gm29707,Gm29707
14959,10002914158.Gm8258,Gm8258
14960,10002910339.Alg5,Alg5
14961,512649.Spata17,Spata17
14962,499479.Osbpl5,Osbpl5
14963,509065.2210039B01Rik,2210039B01Rik
14964,10002914742.Cdnf,Cdnf
14965,10003836030.Ighv1-50,Ighv1-50
14966,1475343.Kcna2,Kcna2
14967,10002899066.Vmn1r2,Vmn1r2
14968,501640.Ear14,Ear14
14969,10004033406.1110008P14Rik,1110008P14Rik
14970,10002896200.Rptor,Rptor
14971,10004037947.Grb2,Grb2
14972,506298.Dpf1,Dpf1
14973,511150.Dennd6b,Dennd6b
14974,10002937701.Gm13030,Gm13030
14975,500034.Zfp180,Zfp180
14976,500882.Chgb,Chgb
