X,gene.id,symbol,entrez_id,chr,start,end,middle,strand
804,499490,Chic2,,,,,,
805,499491,Zxdc,,,,,,
806,499492,Slc6a18,,,,,,
807,499495,Rasgef1c,,,,,,
808,499496,Gm11767,,,,,,
809,499497,Bcat1,,,,,,
810,499498,Parpbp,,,,,,
811,499499,Tmem8,,,,,,
812,499502,Stk11ip,,,,,,
813,499504,Gm40841,,,,,,
814,499505,Mettl26,,,,,,
815,499507,Zmat3,,,,,,
816,499510,Sybu,,,,,,
817,499511,Lrig2,,,,,,
818,499519,Stam2,,,,,,
819,499521,Eya3,,,,,,
820,499523,Wnt6,,,,,,
821,499529,Spem1,,,,,,
822,499530,1700087I21Rik,,,,,,
823,499536,Slc22a14,,,,,,
824,499537,4921509A06Rik,,,,,,
825,499540,Chil1,,,,,,
826,499542,Daxx,,,,,,
827,499546,Tmem115,,,,,,
828,499548,1700017I07Rik,,,,,,
829,499553,Rprml,,,,,,
830,499554,Col4a3,,,,,,
831,499555,Zyx,,,,,,
832,499556,Nckap5los,,,,,,
833,499558,Actl9,,,,,,
834,499561,Ep400,,,,,,
835,499562,Lin9,,,,,,
836,499563,Hs6st3,,,,,,
837,499574,Col9a1,,,,,,
838,499575,Napepld,,,,,,
839,499577,4930543I11Rik,,,,,,
840,499581,Clec2h,,,,,,
841,499583,Cd8b1,,,,,,
842,499585,Tgfb3,,,,,,
843,499586,Aopep,,,,,,
844,499589,Ccr1,,,,,,
845,499592,4930571K23Rik,,,,,,
846,499596,Eif4h,,,,,,
847,499597,4930466K18Rik,,,,,,
848,499599,Pnisr,,,,,,
849,499600,Abcb1a,,,,,,
850,499604,Mphosph10,,,,,,
851,499606,Rpl28-ps3,,,,,,
852,499607,Commd6,,,,,,
853,499610,Eif4ebp1,,,,,,
854,499612,Numb,,,,,,
855,499617,9230109A22Rik,,,,,,
856,499619,C2cd5,,,,,,
857,499625,Ube2cbp,,,,,,
858,499626,Rtn2,,,,,,
859,499627,Mtif2,,,,,,
860,499630,Prr5l,,,,,,
861,499633,Trio,,,,,,
862,499639,Folh1,,,,,,
863,499640,4930526F13Rik,,,,,,
864,499643,Vmn1r2,,,,,,
865,499644,Gm32220,,,,,,
866,499645,Slc66a2,,,,,,
867,499646,Odam,,,,,,
868,499648,Tacr2,,,,,,
869,499649,1110046J04Rik,,,,,,
870,499653,Cnbd2,,,,,,
871,499655,Frk,,,,,,
872,499656,Nrp1,,,,,,
873,499667,Gm50428,,,,,,
874,499670,Zbtb49,,,,,,
875,499672,Ulk4,,,,,,
876,499675,Dnajb13,,,,,,
877,499682,Ctf1,,,,,,
878,499687,Large1,,,,,,
879,499690,Dpp10,,,,,,
880,499693,C1qtnf12,,,,,,
881,499694,1700015I17Rik,,,,,,
882,499696,Map3k2,,,,,,
883,499697,Clip2,,,,,,
884,499703,Phf19,,,,,,
885,499707,Lrrc63,,,,,,
886,499711,Osbpl10,,,,,,
887,499712,Gm22553,,,,,,
888,499713,Lrriq3,,,,,,
889,499716,Neurod6,,,,,,
890,499718,1700064H15Rik,,,,,,
891,499722,Cope,,,,,,
892,499723,Adamts8,,,,,,
893,499724,Taf8,,,,,,
894,499725,1300014J16Rik,,,,,,
895,499728,Tgfbr3,,,,,,
896,499729,Wwtr1,,,,,,
897,499735,Mbd3l1,,,,,,
898,499741,Sf3a1,,,,,,
899,499746,Kap,,,,,,
900,499749,Cyp2c50,,,,,,
901,499751,Anxa3,,,,,,
902,499753,Ddx20,,,,,,
903,499754,Ung,,,,,,
904,499755,Mfsd12,,,,,,
905,499759,Ache,,,,,,
906,499760,Cxcl11,,,,,,
907,499761,Tmem175,,,,,,
908,499762,Fmnl3,,,,,,
909,499764,Spta1,,,,,,
910,499766,Efs,,,,,,
911,499767,Pfpl,,,,,,
912,499770,5330438I03Rik,,,,,,
913,499773,5430401H09Rik,,,,,,
914,499776,Col17a1,,,,,,
915,499780,Adam9,,,,,,
916,499787,4930515G16Rik,,,,,,
917,499788,Pex16,,,,,,
918,499789,Lonp1,,,,,,
919,499790,1810035K13Rik,,,,,,
920,499791,Syce1l,,,,,,
921,499792,Zfp30,,,,,,
922,499793,Slc29a3,,,,,,
923,499798,Cyp2g1,,,,,,
924,499799,Gm50072,,,,,,
925,499800,F2rl2,,,,,,
926,499801,C330007P06Rik,,,,,,
927,499802,Tbcc,,,,,,
928,499803,Gm28411,,,,,,
929,499804,Cacna1g,,,,,,
930,499808,Sox11,,,,,,
931,499812,Sf3b1,,,,,,
932,499813,Safb,,,,,,
933,499814,Ppp1cc,,,,,,
934,499815,Dmrtc1a,,,,,,
935,499817,Nufip2,,,,,,
936,499818,Gucy1b1,,,,,,
937,499819,Capn2,,,,,,
938,499821,Pmm2,,,,,,
939,499822,Tdp2,,,,,,
940,499823,Dnttip2,,,,,,
941,499825,Rnf34,,,,,,
942,499827,Xkr4,,,,,,
943,499829,Gdnf,,,,,,
944,499835,Nr6a1,,,,,,
945,499836,Cryba4,,,,,,
946,499837,Il1rapl1,,,,,,
947,499839,Ccdc30,,,,,,
948,499840,Rnf25,,,,,,
949,499841,Neurod1,,,,,,
950,499843,Gm5548,,,,,,
951,499845,Dcdc2a,,,,,,
952,499848,Mapk8,,,,,,
953,499851,Btnl6,,,,,,
954,499852,Krtap26-1,,,,,,
955,499853,Lrrtm4,,,,,,
956,499854,Cebpa,,,,,,
957,499859,Wbp1,,,,,,
958,499861,Astn2,,,,,,
959,499862,Slc17a6,,,,,,
960,499863,Nab1,,,,,,
961,499864,Tfap4,,,,,,
962,499866,Slc13a1,,,,,,
963,499869,Sqstm1,,,,,,
964,499870,Prr23a3,,,,,,
965,499871,Gm9614,,,,,,
966,499872,Mcm5,,,,,,
967,499873,Nars,,,,,,
968,499876,Plaat5,,,,,,
969,499877,Pdlim3,,,,,,
970,499882,Uncx,,,,,,
971,499885,Rnf14,,,,,,
972,499886,Usp32,,,,,,
973,499888,Nfkbib,,,,,,
974,499889,Drg2,,,,,,
975,499890,Ushbp1,,,,,,
976,499891,Plg,,,,,,
977,499892,Alox12b,,,,,,
978,499895,Strada,,,,,,
979,499899,Zfp654,,,,,,
980,499904,Zg16,,,,,,
981,499907,F3,,,,,,
982,499908,Cep170,,,,,,
983,499912,Stra8,,,,,,
984,499913,1700025C18Rik,,,,,,
985,499914,2900026A02Rik,,,,,,
986,499916,Abcg8,,,,,,
987,499917,Rrp1,,,,,,
988,499919,Sprr1b,,,,,,
989,499921,Ddx39,,,,,,
990,499922,Fads2,,,,,,
991,499924,Zfp654,,,,,,
992,499925,Tnrc6a,,,,,,
993,499926,Grhpr,,,,,,
994,499927,Gm12939,,,,,,
995,499930,Clgn,,,,,,
996,499934,Trmt10a,,,,,,
997,499936,Pnpla5,,,,,,
998,499937,Gm4852,,,,,,
999,499940,Tsr2,,,,,,
1000,499944,Edc4,,,,,,
1001,499946,Mcee,,,,,,
1002,499947,Pou2f2,,,,,,
1003,499948,Dcakd,,,,,,
1004,499950,Dpysl5,,,,,,
1005,499951,Ncoa7,,,,,,
1006,499952,Foxn1,,,,,,
1007,499955,Ppm1a,,,,,,
1008,499957,Serpinb1a,,,,,,
1009,499960,Lrrc57,,,,,,
1010,499961,Gpalpp1,,,,,,
1011,499963,Dmkn,,,,,,
1012,499964,Trip12,,,,,,
1013,499966,Gm24300,,,,,,
1014,499967,Brd4,,,,,,
1015,499969,Rab3b,,,,,,
1016,499970,Zfp318,,,,,,
1017,499973,Ptdss2,,,,,,
1018,499975,Ldb1,,,,,,
1019,499977,Stag3,,,,,,
1020,499978,Gm10131,,,,,,
1021,499981,Prrc2c,,,,,,
1022,499987,9530026F06Rik,,,,,,
1023,499988,Zfp36l1,,,,,,
1024,499989,Gm6104,,,,,,
1025,499997,Gm14027,,,,,,
1026,499999,Adam15,,,,,,
1027,500000,Mageh1,,,,,,
1028,500001,Chrng,,,,,,
1029,500002,Rlf,,,,,,
1030,500005,Zfp326,,,,,,
1031,500007,1700027F09Rik,,,,,,
1032,500009,Cilp2,,,,,,
1033,500011,Cd19,,,,,,
1034,500012,5430440P10Rik,,,,,,
1035,500016,Fmo3,,,,,,
1036,500017,Aldh1a1,,,,,,
1037,500018,Lat2,,,,,,
1038,500022,Gm36328,,,,,,
1039,500028,Btc,,,,,,
1040,500029,Phf2,,,,,,
1041,500030,Tsnax,,,,,,
1042,500032,Cd4,,,,,,
1043,500033,Pou2f3,,,,,,
1044,500034,Zfp180,,,,,,
1045,500038,Glyr1,,,,,,
1046,500039,Pitpnm2,,,,,,
1047,500040,Ndst4,,,,,,
1048,500041,4930441H08Rik,,,,,,
1049,500042,Fndc11,,,,,,
1050,500044,Ddx6,,,,,,
1051,500055,4930479H17Rik,,,,,,
1052,500057,Cyp2c55,,,,,,
1053,500061,Vax1,,,,,,
1054,500062,Tex36,,,,,,
1055,500064,Vmn1r62,,,,,,
1056,500065,4930503L19Rik,,,,,,
1057,500066,Zswim8,,,,,,
1058,500067,1700020G03Rik,,,,,,
1059,500068,Ccdc146,,,,,,
1060,500071,Ttyh3,,,,,,
1061,500075,Peli3,,,,,,
1062,500080,4930543K20Rik,,,,,,
1063,500084,Fthl17a,,,,,,
1064,500094,Septin3,,,,,,
1065,500096,Mgarp,,,,,,
1066,500100,Tox,,,,,,
1067,500101,Cav3,,,,,,
1068,500103,Efcab14,,,,,,
1069,500107,Stamos,,,,,,
1070,500109,Myc,,,,,,
1071,500110,Capn7,,,,,,
1072,500113,Plxna3,,,,,,
1073,500122,Farsb,,,,,,
1074,500124,Otc,,,,,,
1075,500126,Trim10,,,,,,
1076,500133,Dync1i2,,,,,,
1077,500135,Rassf8,,,,,,
1078,500136,Eci2,,,,,,
1079,500137,Sgpp1,,,,,,
1080,500140,4930579D07Rik,,,,,,
1081,500143,Hip1r,,,,,,
1082,500147,4930555K19Rik,,,,,,
1083,500149,Abcf2,,,,,,
1084,500155,Apoa2,,,,,,
1085,500156,Gprin3,,,,,,
1086,500157,Armc3,,,,,,
1087,500159,Gm10355,,,,,,
1088,500164,Tfb1m,,,,,,
1089,500166,Atp2b2,,,,,,
1090,500168,Rtn1,,,,,,
1091,500170,Pttg1,,,,,,
1092,500174,Klf5,,,,,,
1093,500176,Dohh,,,,,,
1094,500178,Mrpl37,,,,,,
1095,500179,Kif4,,,,,,
1096,500182,2600014E21Rik,,,,,,
1097,500188,Trappc9,,,,,,
1098,500189,Itm2b,,,,,,
1099,500190,Dnajc1,,,,,,
1100,500192,2410141K09Rik,,,,,,
1101,500195,Gm8430,,,,,,
1102,500197,Zfp956,,,,,,
1103,500207,Foxp1,,,,,,
1104,500208,Katnal2,,,,,,
1105,500210,Gm17172,,,,,,
1106,500211,Gm28047,,,,,,
1107,500212,Rbfox3,,,,,,
1108,500215,Gm26524,,,,,,
1109,500219,Tnfaip6,,,,,,
1110,500224,Elp2,,,,,,
1111,500230,Smkr-ps,,,,,,
1112,500233,Pld3,,,,,,
1113,500236,Ndufa4,,,,,,
1114,500239,Nrm,,,,,,
1115,500240,Lonrf2,,,,,,
1116,500241,Tor1aip2,,,,,,
1117,500242,Amotl1,,,,,,
1118,500243,Htr3a,,,,,,
1119,500252,Gm50428,,,,,,
1120,500255,5330425B07Rik,,,,,,
1121,500259,Upk3a,,,,,,
1122,500260,Galnt2l,,,,,,
1123,500263,Agk,,,,,,
1124,500265,4933400F21Rik,,,,,,
1125,500266,Resf1,,,,,,
1126,500268,Abi3,,,,,,
1127,500270,Ank1,,,,,,
1128,500271,Fgf20,,,,,,
1129,500272,Kcnq5,,,,,,
1130,500273,Gm42959,,,,,,
1131,500277,Atp6v0d2,,,,,,
1132,500278,Ghitm,,,,,,
1133,500282,Igsf11,,,,,,
1134,500283,Gm50072,,,,,,
1135,500285,Camkk1,,,,,,
1136,500286,Lipe,,,,,,
1137,500289,Tfdp2,,,,,,
1138,500291,Prdm1,,,,,,
1139,500292,Spata9,,,,,,
1140,500294,Lin7c,,,,,,
1141,500296,Bcl11b,,,,,,
1142,500298,Sec14l2,,,,,,
1143,500300,Aldh1a7,,,,,,
1144,500302,Dtnbp1,,,,,,
1145,500306,Enah,,,,,,
1146,500310,Slc39a12,,,,,,
1147,500312,Xkr4,,,,,,
1148,500313,Vwa8,,,,,,
1149,500316,Dld,,,,,,
1150,500323,Nphp4,,,,,,
1151,500324,Gm27299,,,,,,
1152,500325,4930562A09Rik,,,,,,
1153,500327,Cmah,,,,,,
1154,500328,Glrp1,,,,,,
1155,500329,Slc3a1,,,,,,
1156,500330,Ei24,,,,,,
1157,500331,Tll1,,,,,,
1158,500337,Cxcr6,,,,,,
1159,500339,Samd8,,,,,,
1160,500342,Fhl1,,,,,,
1161,500344,Cldn34c4,,,,,,
1162,500345,Elac1,,,,,,
1163,500348,Csmd1,,,,,,
1164,500350,Tlx2,,,,,,
1165,500351,Gask1b,,,,,,
1166,500353,Qk,,,,,,
1167,500355,4631422I05Rik,,,,,,
1168,500356,Kdsr,,,,,,
1169,500357,Il17a,,,,,,
1170,500358,Etnk1,,,,,,
1171,500359,P4ha2,,,,,,
1172,500360,Orc5,,,,,,
1173,500364,Akr1c21,,,,,,
1174,500365,Prrt1,,,,,,
1175,500366,Cdr2,,,,,,
1176,500367,Ncstn,,,,,,
1177,500371,Ncoa2,,,,,,
1178,500373,Slc46a2,,,,,,
1179,500377,Gm42669,,,,,,
1180,500378,Ankmy2,,,,,,
1181,500379,Ubiad1,,,,,,
1182,500381,Sdha,,,,,,
1183,500383,Vmn1r2,,,,,,
1184,500386,Sntb2,,,,,,
1185,500389,Sox11,,,,,,
1186,500390,1700100I10Rik,,,,,,
1187,500391,Fam217b,,,,,,
1188,500392,Sh3gl3,,,,,,
1189,500395,Lrg1,,,,,,
1190,500397,Sec22b,,,,,,
1191,500402,Por,,,,,,
1192,500403,9530018H14Rik,,,,,,
1193,500405,S100a4,,,,,,
1194,500406,Timp4,,,,,,
1195,500410,Gm29200,,,,,,
1196,500412,Phf21a,,,,,,
1197,500420,Ppp1r12b,,,,,,
1198,500421,Trim28,,,,,,
1199,500422,Col5a1,,,,,,
1200,500428,Elovl2,,,,,,
1201,500429,Unc13a,,,,,,
1202,500433,Ppfia3,,,,,,
1203,500434,Acr,,,,,,
1204,500436,Ebf3,,,,,,
1205,500438,Nt5c3,,,,,,
1206,500439,Stxbp4,,,,,,
1207,500441,9030204H09Rik,,,,,,
1208,500444,Tshz2,,,,,,
1209,500447,Ifih1,,,,,,
1210,500450,Hoxd3,,,,,,
1211,500451,Eif3f,,,,,,
1212,500453,Cd79b,,,,,,
1213,500454,Tnrc6b,,,,,,
1214,500455,Ntn1,,,,,,
1215,500456,Emc3,,,,,,
1216,500466,Aqp8,,,,,,
1217,500467,Klf12,,,,,,
1218,500474,Glipr1,,,,,,
1219,500475,Sppl2b,,,,,,
1220,500478,Limk2,,,,,,
1221,500480,Mad1l1,,,,,,
1222,500483,Ints10,,,,,,
1223,500484,Haus2,,,,,,
1224,500489,Tff2,,,,,,
1225,500490,4833411C07Rik,,,,,,
1226,500492,4930440I19Rik,,,,,,
1227,500494,Romo1,,,,,,
1228,500496,2610509F24Rik,,,,,,
1229,500500,Utp6,,,,,,
1230,500506,Plet1os,,,,,,
1231,500507,Gapvd1,,,,,,
1232,500510,Gm28777,,,,,,
1233,500511,Ndufa7,,,,,,
1234,500519,Olfr155,,,,,,
1235,500522,B930094E09Rik,,,,,,
1236,500524,1700028I16Rik,,,,,,
1237,500526,Gm7432,,,,,,
1238,500533,Gm31615,,,,,,
1239,500536,Mlec,,,,,,
1240,500537,Samd4,,,,,,
1241,500538,Mefv,,,,,,
1242,500539,Chmp4c,,,,,,
1243,500540,Clcn3,,,,,,
1244,500542,Ptk2,,,,,,
1245,500543,Aldh3a2,,,,,,
1246,500544,4933400A11Rik,,,,,,
1247,500546,Hivep2,,,,,,
1248,500548,Sstr3,,,,,,
1249,500551,Socs2,,,,,,
1250,500557,S100a3,,,,,,
1251,500560,Rc3h1,,,,,,
1252,500561,Tal1,,,,,,
1253,500562,Aff3,,,,,,
1254,500563,Pter,,,,,,
1255,500564,Tro,,,,,,
1256,500565,Ube2k,,,,,,
1257,500570,2410131K14Rik,,,,,,
1258,500571,Tuba8,,,,,,
1259,500574,Atp6v1e2,,,,,,
1260,500575,Krcc1,,,,,,
1261,500576,Abhd5,,,,,,
1262,500578,Sox6os,,,,,,
1263,500579,Tekt3,,,,,,
1264,500581,Mfsd14a,,,,,,
1265,500582,Slamf9,,,,,,
1266,500583,Dhx33,,,,,,
1267,500586,Plxnb3,,,,,,
1268,500589,Prpf18,,,,,,
1269,500594,Ubxn2a,,,,,,
1270,500596,Bub3,,,,,,
1271,500599,Spast,,,,,,
1272,500600,Ctsc,,,,,,
1273,500602,Defb12,,,,,,
1274,500610,Insl5,,,,,,
1275,500611,Rpl35a-ps6,,,,,,
1276,500613,9530085P06Rik,,,,,,
1277,500614,Kcng4,,,,,,
1278,500618,Gpx5,,,,,,
1279,500622,Snap23,,,,,,
1280,500623,Zfp292,,,,,,
1281,500626,Stc2,,,,,,
1282,500628,Map3k14,,,,,,
1283,500630,Dhcr24,,,,,,
1284,500631,Phf8-ps,,,,,,
1285,500632,Clock,,,,,,
1286,500633,Atox1,,,,,,
1287,500638,Mansc1,,,,,,
1288,500639,Rrp8,,,,,,
1289,500646,Luzp2,,,,,,
1290,500647,Gm9788,,,,,,
1291,500648,Vim,,,,,,
1292,500650,Nhlrc2,,,,,,
1293,500656,1700065J11Rik,,,,,,
1294,500661,Amy1,,,,,,
1295,500662,Trpm5,,,,,,
1296,500663,Rpl37,,,,,,
1297,500664,Srgap1,,,,,,
1298,500671,Proca1,,,,,,
1299,500672,Fgg,,,,,,
1300,500674,Tcea2,,,,,,
1301,500675,Erg28,,,,,,
1302,500676,Pcyox1,,,,,,
1303,500678,Cacna1f,,,,,,
1304,500679,Slc30a6,,,,,,
1305,500680,2210011K15Rik,,,,,,
1306,500684,Kcna6,,,,,,
1307,500686,Msrb2,,,,,,
1308,500687,Gm12526,,,,,,
1309,500688,Commd10,,,,,,
1310,500689,Trappc6a,,,,,,
1311,500690,Adam10,,,,,,
1312,500691,Gm49077,,,,,,
1313,500694,Uevld,,,,,,
1314,500695,Pdcd4,,,,,,
1315,500698,Aurka,,,,,,
1316,500700,Rbm7,,,,,,
1317,500701,Thap12,,,,,,
1318,500702,Npm3-ps1,,,,,,
1319,500705,Acta1,,,,,,
1320,500709,Adcyap1,,,,,,
1321,500712,Sptssa,,,,,,
1322,500713,Mrpl49,,,,,,
1323,500714,Tec,,,,,,
1324,500716,Foxn3,,,,,,
1325,500723,Hoxa2,,,,,,
1326,500726,Eqtn,,,,,,
1327,500728,Gm10722,,,,,,
1328,500729,Tbc1d8b,,,,,,
1329,500730,Cygb,,,,,,
1330,500733,D730003K21Rik,,,,,,
1331,500736,Aass,,,,,,
1332,500738,Gnai3,,,,,,
1333,500739,Jmjd8,,,,,,
1334,500741,Scp2d1,,,,,,
1335,500742,Greb1l,,,,,,
1336,500744,Fgfr2,,,,,,
1337,500746,4921507G05Rik,,,,,,
1338,500748,Scpep1,,,,,,
1339,500749,1700008O03Rik,,,,,,
1340,500750,Myl2,,,,,,
1341,500752,Snx9,,,,,,
1342,500755,Dock4,,,,,,
1343,500757,Scn2a,,,,,,
1344,500758,Fosl2,,,,,,
1345,500759,Olfr112,,,,,,
1346,500760,Zfp541,,,,,,
1347,500761,Ccdc96,,,,,,
1348,500766,Grk5,,,,,,
1349,500769,2310015A16Rik,,,,,,
1350,500772,Armcx2,,,,,,
1351,500779,Cryab,,,,,,
1352,500780,Tas2r119,,,,,,
1353,500781,Gm7993,,,,,,
1354,500782,Prps1l1,,,,,,
1355,500784,Eng,,,,,,
1356,500785,Ofd1,,,,,,
1357,500789,4930513D17Rik,,,,,,
1358,500792,Cdip1,,,,,,
1359,500795,Rrh,,,,,,
1360,500799,Tmem128,,,,,,
1361,500802,Sugct,,,,,,
1362,500803,Dmc1,,,,,,
1363,500804,Qk,,,,,,
1364,500805,Capn6,,,,,,
1365,500807,Oxt,,,,,,
1366,500810,Sort1,,,,,,
1367,500813,Esr2,,,,,,
1368,500817,Slc29a1,,,,,,
1369,500818,2610002M06Rik,,,,,,
1370,500819,Fam129a,,,,,,
1371,500821,Ccdc70,,,,,,
1372,500822,Slurp1,,,,,,
1373,500823,4930426L09Rik,,,,,,
1374,500825,Cnot8,,,,,,
1375,500827,Tef,,,,,,
1376,500831,Slc16a3,,,,,,
1377,500833,Letmd1,,,,,,
1378,500836,Creb3l1,,,,,,
1379,500839,Srgap1,,,,,,
1380,500841,Tmed7,,,,,,
1381,500844,Serpinb1b,,,,,,
1382,500845,Cacna2d3,,,,,,
1383,500848,Ppil4,,,,,,
1384,500849,Stk24,,,,,,
1385,500850,Gm27878,,,,,,
1386,500853,Gsr,,,,,,
1387,500854,8030451A03Rik,,,,,,
1388,500857,BB365896,,,,,,
1389,500860,Kcnd3os,,,,,,
1390,500861,Ak5,,,,,,
1391,500868,Gm20696,,,,,,
1392,500874,Gm19324,,,,,,
1393,500877,Ppp2r2d,,,,,,
1394,500880,Cacng4,,,,,,
1395,500881,Tmem104,,,,,,
1396,500882,Chgb,,,,,,
1397,500883,Mrpl17,,,,,,
1398,500884,Nsun2,,,,,,
1399,500885,AK157302,,,,,,
1400,500886,Map3k1,,,,,,
1401,500890,Pnrc1,,,,,,
1402,500894,Lcor,,,,,,
1403,500895,Jak3,,,,,,
1404,500896,Vps13a,,,,,,
1405,500897,Prr5l,,,,,,
1406,500898,Aprt,,,,,,
1407,500899,Asf1b,,,,,,
1408,500900,Acad8,,,,,,
1409,500901,Prr27,,,,,,
1410,500904,A930015P04Rik,,,,,,
1411,500905,Ski,,,,,,
1412,500907,Gm8271,,,,,,
1413,500908,1500011B03Rik,,,,,,
1414,500911,4933421I07Rik,,,,,,
1415,500914,C330002G04Rik,,,,,,
1416,500915,Adgrv1,,,,,,
1417,500917,4930509E16Rik,,,,,,
1418,500918,Vps16,,,,,,
1419,500922,Cib4,,,,,,
1420,500923,Cnga1,,,,,,
1421,500924,Spock1,,,,,,
1422,500925,Gm38007,,,,,,
1423,500927,Top2a,,,,,,
1424,500929,Fastkd3,,,,,,
1425,500933,Filip1l,,,,,,
1426,500939,Kcnmb4,,,,,,
1427,500942,Faf2,,,,,,
1428,500946,Zcchc8,,,,,,
1429,500949,Styx,,,,,,
1430,500951,Entpd1,,,,,,
1431,500952,Pccb,,,,,,
1432,500953,Tssk2,,,,,,
1433,500957,Slc12a6,,,,,,
1434,500959,Naa50,,,,,,
1435,500963,Npm1,,,,,,
1436,500965,2900092C05Rik,,,,,,
1437,500966,Tmem9b,,,,,,
1438,500967,Vsx2,,,,,,
1439,500968,Ttc38,,,,,,
1440,500970,4930565D16Rik,,,,,,
1441,500972,Gm3219,,,,,,
1442,500974,Cebpb,,,,,,
1443,500975,Gm37676,,,,,,
1444,500980,Cd2,,,,,,
1445,500981,Gm44473,,,,,,
1446,500982,Atp6v0d2,,,,,,
1447,500985,Pax9,,,,,,
1448,500986,Galnt2l,,,,,,
1449,500987,Phlda2,,,,,,
1450,500988,Decr1,,,,,,
1451,500996,Gm23994,,,,,,
1452,500999,Gm4737,,,,,,
1453,501002,Prkab2,,,,,,
1454,501004,Gm6209,,,,,,
1455,501006,Hpf1,,,,,,
1456,501007,Setd2,,,,,,
1457,501008,Clcn5,,,,,,
1458,501010,Pigbos1,,,,,,
1459,501013,Gdi2,,,,,,
1460,501015,1500009L16Rik,,,,,,
1461,501017,Got1,,,,,,
1462,501018,Pvt1,,,,,,
1463,501020,Tspan3,,,,,,
1464,501021,Parp14,,,,,,
1465,501022,Csrp2,,,,,,
1466,501023,Baz1b,,,,,,
1467,501030,Snrpd2,,,,,,
1468,501032,Pkm,,,,,,
1469,501034,Il13ra2,,,,,,
1470,501035,Per2,,,,,,
1471,501038,1700060J05Rik,,,,,,
1472,501039,Slc37a2,,,,,,
1473,501042,Cdh5,,,,,,
1474,501043,Ahnak,,,,,,
1475,501048,4930448I18Rik,,,,,,
1476,501050,Kcna5,,,,,,
1477,501052,Brinp1,,,,,,
1478,501053,Zwint,,,,,,
1479,501061,Ago4,,,,,,
1480,501062,Mlkl,,,,,,
1481,501065,Rnf149,,,,,,
1482,501066,Ptprk,,,,,,
1483,501067,Efl1,,,,,,
1484,501070,Meis1,,,,,,
1485,501075,C1qtnf7,,,,,,
1486,501079,Ccar1,,,,,,
1487,501080,3110021N24Rik,,,,,,
1488,501081,Crtac1,,,,,,
1489,501085,Tspan32,,,,,,
1490,501088,Rilpl1,,,,,,
1491,501091,Trim30a,,,,,,
1492,501095,Nrgn,,,,,,
1493,501097,9430002A10Rik,,,,,,
1494,501103,Urgcp,,,,,,
1495,501104,Atg2b,,,,,,
1496,501105,Calcr,,,,,,
1497,501106,Mapk10,,,,,,
1498,501107,Glycam1,,,,,,
1499,501109,Tnfrsf13c,,,,,,
1500,501113,Calm4,,,,,,
1501,501116,2900057B20Rik,,,,,,
1502,501123,Ankib1,,,,,,
1503,501125,Gabra2,,,,,,
1504,501126,Prrg1,,,,,,
1505,501127,Cd44,,,,,,
1506,501128,Zfp572,,,,,,
1507,501129,Ypel3,,,,,,
1508,501131,Sbsn,,,,,,
1509,501132,N4bp1,,,,,,
1510,501133,Eif2b4,,,,,,
1511,501136,Tm2d1,,,,,,
1512,501143,Vti1a,,,,,,
1513,501147,Mblac2,,,,,,
1514,501148,Fryl,,,,,,
1515,501149,4930519E07Rik,,,,,,
1516,501150,1500012K07Rik,,,,,,
1517,501155,Bves,,,,,,
1518,501160,Vmn1r-ps151,,,,,,
1519,501163,Lias,,,,,,
1520,501166,Sirt3,,,,,,
1521,501168,Ank,,,,,,
1522,501174,Rgs18,,,,,,
1523,501175,Cmip,,,,,,
1524,501176,Tnfsf9,,,,,,
1525,501178,Rps15a-ps3,,,,,,
1526,501180,Zwint,,,,,,
1527,501181,Thrsp,,,,,,
1528,501182,Nfe2l2,,,,,,
1529,501187,Mgmt,,,,,,
1530,501188,Max,,,,,,
1531,501189,Gm47767,,,,,,
1532,501192,Manbal,,,,,,
1533,501193,Snhg20,,,,,,
1534,501196,Dhrs2,,,,,,
1535,501200,Aatk,,,,,,
1536,501203,Sema3c,,,,,,
1537,501205,Xlr,,,,,,
1538,501207,Cdc40,,,,,,
1539,501209,Raet1e,,,,,,
1540,501213,Gm4454,,,,,,
1541,501217,Gm26298,,,,,,
1542,501220,Iqgap1,,,,,,
1543,501224,Dlx5,,,,,,
1544,501225,5730455P16Rik,,,,,,
1545,501226,Aptx,,,,,,
1546,501229,Tmem236,,,,,,
1547,501231,Inhbe,,,,,,
1548,501234,Gm2888,,,,,,
1549,501237,Ebf3,,,,,,
1550,501238,Slitrk1,,,,,,
1551,501239,Alkbh8,,,,,,
1552,501248,Pofut2,,,,,,
1553,501250,Gm15978,,,,,,
1554,501252,Tnfaip2,,,,,,
1555,501253,1700066N21Rik,,,,,,
1556,501256,Sphk2,,,,,,
1557,501259,Tert,,,,,,
1558,501262,F830016B08Rik,,,,,,
1559,501265,B130046B21Rik,,,,,,
1560,501266,Gtpbp3,,,,,,
1561,501267,Ago2,,,,,,
1562,501269,Sema4g,,,,,,
1563,501270,Adck5,,,,,,
1564,501272,Gm14260,,,,,,
1565,501274,Ppil6,,,,,,
1566,501275,4930478M13Rik,,,,,,
1567,501277,Susd2,,,,,,
1568,501278,Gpatch1,,,,,,
1569,501279,Unc80,,,,,,
1570,501282,Ptchd4,,,,,,
1571,501285,Dnajc24,,,,,,
1572,501286,Chrna9,,,,,,
1573,501289,Gm7042,,,,,,
1574,501295,Emg1,,,,,,
1575,501298,Ctnnd2,,,,,,
1576,501300,Dync2h1,,,,,,
1577,501301,Susd6,,,,,,
